ID,ID_orig,Name,Phase,Type,Subtype,Collection,Tracing,East,North,Region,SurvReg,Reg
2269,1481,Tl. 115,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516883.916,2163329,Texcoco I,TX,TX-I
3538,1583,Tl. 115,,Structure,Tlatel,TRUE,Strip_II_(east),520529.985,2155674.2,Texcoco II,TX,TX-II
3936,1696,Tl. 118,,Structure,Tlatel,TRUE,Strip_III_Map_D,510488.6225,2144362.393,Texcoco III,TX,TX-III
2752,1482,Tl. 119,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516468.7885,2163389.885,Texcoco I,TX,TX-I
2752,1482,Tl. 119,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516468.7885,2163389.885,Texcoco I,TX,TX-I
3789,1585,Tl. 119,,Structure,Tlatel,TRUE,Strip_II_(east),520793.146,2156048,Texcoco II,TX,TX-II
2571,1395,Tl. 12,,Structure,Tlatel,TRUE,Strip_III_Map_B,507203.422,2146278.488,Texcoco III,TX,TX-III
3597,1650,Tl. 12,,Structure,Tlatel,TRUE,Strip_II,510477.6195,2152901.633,Texcoco II,TX,TX-II
3869,1700,Tl. 122,,Structure,Tlatel,TRUE,Strip_III_Map_D,510159.7805,2144526.408,Texcoco III,TX,TX-III
2753,1483,Tl. 123,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516373.308,2163423.095,Texcoco I,TX,TX-I
2753,1483,Tl. 123,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516373.308,2163423.095,Texcoco I,TX,TX-I
3868,1701,Tl. 124,,Structure,Tlatel,TRUE,Strip_III_Map_D,510302.5535,2144541.73,Texcoco III,TX,TX-III
3866,1697,Tl. 126,,Structure,Tlatel,TRUE,Strip_III_Map_D,510450.3175,2144253.282,Texcoco III,TX,TX-III
2514,1404,Tl. 13,,Structure,Tlatel,TRUE,Strip_III_Map_B,508096.2145,2146290.071,Texcoco III,TX,TX-III
2703,1475,Tl. 132,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517387.122,2165777.268,Texcoco I,TX,TX-I
2703,1475,Tl. 132,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517387.122,2165777.268,Texcoco I,TX,TX-I
2758,1659,Tl. 139,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517110.8755,2166296.455,Texcoco I,TX,TX-I
2758,1659,Tl. 139,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517110.8755,2166296.455,Texcoco I,TX,TX-I
2756,1660,Tl. 145,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516963.3895,2166198.683,Texcoco I,TX,TX-I
2756,1660,Tl. 145,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516963.3895,2166198.683,Texcoco I,TX,TX-I
2536,1702,Tl. 152,,Structure,Tlatel,TRUE,Strip_III_Map_E,512640.3745,2143264.95,Texcoco III,TX,TX-III
3870,1477,Tl. 157,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516894.6435,2165860.215,Texcoco I,TX,TX-I
3870,1477,Tl. 157,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516894.6435,2165860.215,Texcoco I,TX,TX-I
3930,1704,Tl. 159,,Structure,Tlatel,TRUE,Strip_III_Map_F,513214.72,2142988.467,Texcoco III,TX,TX-III
2940,1372,Tl. 16,,Structure,Tlatel,TRUE,Strip_III_Map_B,505735.159,2146580.375,Texcoco III,TX,TX-III
3485,1560,Tl. 16,,Structure,Tlatel,TRUE,Strip_I_Map_1b,508958.2395,2164078.737,Texcoco I,TX,TX-I
3485,1560,Tl. 16,,Structure,Tlatel,TRUE,Strip_I_Map_1b,508958.2395,2164078.737,Texcoco I,TX,TX-I
3813,1480,Tl. 161,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516870.772,2165698.012,Texcoco I,TX,TX-I
3813,1480,Tl. 161,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516870.772,2165698.012,Texcoco I,TX,TX-I
3935,1478,Tl. 163,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516846.0005,2165844,Texcoco I,TX,TX-I
3935,1478,Tl. 163,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516846.0005,2165844,Texcoco I,TX,TX-I
2262,1609,Tl. 171,,Structure,Tlatel,TRUE,Strip_III_Map_F_NE,515973.1565,2143168.654,Texcoco III,TX,TX-III
3858,1705,Tl. 172,,Structure,Tlatel,TRUE,Strip_III_Map_F,518813.555,2143208.545,Texcoco III,TX,TX-III
3781,1629,Tl. 174,,Structure,Tlatel,TRUE,Strip_II_Piedmont,522024.1175,2156074.135,Texcoco II,TX,TX-II
2602,1443,Tl. 176,,Structure,Tlatel,TRUE,Strip_I_Northern,518195.389,2166447.153,Texcoco I,TX,TX-I
2602,1443,Tl. 176,,Structure,Tlatel,TRUE,Strip_I_Northern,518195.389,2166447.153,Texcoco I,TX,TX-I
3793,1624,Tl. 177,,Structure,Tlatel,TRUE,Strip_II_Piedmont,522832.2525,2155938.247,Texcoco II,TX,TX-II
2939,1373,Tl. 18,,Structure,Tlatel,TRUE,Strip_III_Map_B,505196.1215,2147104.784,Texcoco III,TX,TX-III
3525,1538,Tl. 18,,Structure,Tlatel,TRUE,Strip_II_1_west,513564.382,2156934.612,Texcoco II,TX,TX-II
2964,1379,Tl. 19,,Structure,Tlatel,TRUE,Strip_III_Map_B,504484.1435,2147464.174,Texcoco III,TX,TX-III
2761,1358,Tl. 190,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517125.279,2166408.01,Texcoco I,TX,TX-I
2761,1358,Tl. 190,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517125.279,2166408.01,Texcoco I,TX,TX-I
2757,1359,Tl. 191,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517106.8535,2166383.135,Texcoco I,TX,TX-I
2757,1359,Tl. 191,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517106.8535,2166383.135,Texcoco I,TX,TX-I
2829,1392,Tl. 2,,Structure,Tlatel,TRUE,Strip_III_Map_B,506741.349,2146558.716,Texcoco III,TX,TX-III
3041,1376,Tl. 20,,Structure,Tlatel,TRUE,Strip_III_Map_B,505147.4555,2147421.727,Texcoco III,TX,TX-III
2974,403,Tl. 201,,Structure,Tlatel,TRUE,Map_3,520225.654,2129168.208,Chalco,CH,CH
2203,631,Tl. 203,,Structure,Tlatel,TRUE,Map_5,515208.9555,2122620.328,Chalco,CH,CH
2414,1632,Tl. 207,,Structure,Tlatel,TRUE,Strip_II_Piedmont,522882.7915,2157515.319,Texcoco II,TX,TX-II
2961,1377,Tl. 21,,Structure,Tlatel,TRUE,Strip_III_Map_B,505207.047,2147362.688,Texcoco III,TX,TX-III
3214,160,Tl. 21,,Structure,Tlatel,TRUE,Map_2,508183.784,2131714.121,Chalco,CH,CH
3702,644,Tl. 210,,Structure,Tlatel,TRUE,Map_5,515404.9625,2123654.628,Chalco,CH,CH
2296,1432,Tl. 22,,Structure,Tlatel,TRUE,Strip_I,514851.424,2162353.518,Texcoco I,TX,TX-I
2296,1432,Tl. 22,,Structure,Tlatel,TRUE,Strip_I,514851.424,2162353.518,Texcoco I,TX,TX-I
2856,1384,Tl. 22,,Structure,Tlatel,TRUE,Strip_III_Map_B,506702.255,2145711.635,Texcoco III,TX,TX-III
3543,1579,Tl. 22,,Structure,Tlatel,TRUE,Strip_II_(east),519529.6195,2154552.23,Texcoco II,TX,TX-II
3875,1431,"Tl. 22, sample A",,Structure,Tlatel,TRUE,Strip_I,514871.4435,2162343.508,Texcoco I,TX,TX-I
3875,1431,"Tl. 22, sample A",,Structure,Tlatel,TRUE,Strip_I,514871.4435,2162343.508,Texcoco I,TX,TX-I
3874,1430,"Tl. 22, Sample B",,Structure,Tlatel,TRUE,Strip_I,514806.689,2162256.818,Texcoco I,TX,TX-I
3874,1430,"Tl. 22, Sample B",,Structure,Tlatel,TRUE,Strip_I,514806.689,2162256.818,Texcoco I,TX,TX-I
2825,1385,Tl. 23,,Structure,Tlatel,TRUE,Strip_III_Map_B,506626.4635,2145860.272,Texcoco III,TX,TX-III
3734,1636,Tl. 235-236,,Structure,Tlatel,TRUE,Strip_II_NW_Quad,520581.202,2158956.309,Texcoco II,TX,TX-II
3611,1665,Tl. 24,,Structure,Tlatel,TRUE,Strip_II,513446.329,2154237.164,Texcoco II,TX,TX-II
3737,1633,Tl. 247,,Structure,Tlatel,TRUE,Strip_II_NW_Quad,520412.419,2159835.191,Texcoco II,TX,TX-II
3019,1505,Tl. 25,,Structure,Tlatel,TRUE,Strip_I,512922.986,2164231.909,Texcoco I,TX,TX-I
3019,1505,Tl. 25,,Structure,Tlatel,TRUE,Strip_I,512922.986,2164231.909,Texcoco I,TX,TX-I
3792,1634,Tl. 257,,Structure,Tlatel,TRUE,Strip_II_NW_Quad,520110.3165,2160053.687,Texcoco II,TX,TX-II
3013,1506,Tl. 26,,Structure,Tlatel,TRUE,Strip_I,513241.1125,2164249.406,Texcoco I,TX,TX-I
3013,1506,Tl. 26,,Structure,Tlatel,TRUE,Strip_I,513241.1125,2164249.406,Texcoco I,TX,TX-I
2300,1638,Tl. 270,,Structure,Tlatel,TRUE,Strip_II_NW_Quad,521130.172,2159930.58,Texcoco II,TX,TX-II
2466,1640,Tl. 279,,Structure,Tlatel,TRUE,Strip_II_NE_Quad,521969.999,2159443.053,Texcoco II,TX,TX-II
2750,1465,Tl. 28,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514987.8185,2163434.898,Texcoco I,TX,TX-I
2750,1465,Tl. 28,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514987.8185,2163434.898,Texcoco I,TX,TX-I
2411,1641,Tl. 284,,Structure,Tlatel,TRUE,Strip_II_NE_Quad,521596.6925,2160204.342,Texcoco II,TX,TX-II
2538,1464,Tl. 29,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514698.706,2163791.17,Texcoco I,TX,TX-I
2538,1464,Tl. 29,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514698.706,2163791.17,Texcoco I,TX,TX-I
2573,1356,Tl. 3,,Structure,Tlatel,TRUE,West edge of Strip 1,504666.672,2161693.523,,,
3060,126,Tl. 3,,Structure,Tlatel,TRUE,Map_2,507288.1065,2131146.803,Chalco,CH,CH
2778,1552,Tl. 30,,Structure,Tlatel,TRUE,Strip_II_C_2,518021.1925,2152137.207,Texcoco II,TX,TX-II
3215,167,Tl. 30,,Structure,Tlatel,TRUE,Map_2,507683.446,2131628.926,Chalco,CH,CH
3820,1460,Tl. 30,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514804.7855,2164094.848,Texcoco I,TX,TX-I
3820,1460,Tl. 30,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514804.7855,2164094.848,Texcoco I,TX,TX-I
2297,1642,Tl. 301,,Structure,Tlatel,TRUE,Strip_II_NE_Quad,522130.4595,2159629.562,Texcoco II,TX,TX-II
3817,1463,Tl. 31,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514724.2525,2164146.495,Texcoco I,TX,TX-I
3817,1463,Tl. 31,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514724.2525,2164146.495,Texcoco I,TX,TX-I
2413,1643,Tl. 313,,Structure,Tlatel,TRUE,Strip_II_NE_Quad,522329.9935,2159150.335,Texcoco II,TX,TX-II
2687,1661,Tl. 317,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516956.5165,2166519.129,Texcoco I,TX,TX-I
2687,1661,Tl. 317,,Structure,Tlatel,TRUE,Strip_I_Map_1a,516956.5165,2166519.129,Texcoco I,TX,TX-I
2393,1550,Tl. 32,,Structure,Tlatel,TRUE,Strip_II_C_2,518788.8795,2152813.372,Texcoco II,TX,TX-II
3735,1649,Tl. 333,,Structure,Tlatel,TRUE,Strip_II_NE_Quad,522331.9305,2160014.926,Texcoco II,TX,TX-II
3537,1675,Tl. 34,,Structure,Tlatel,TRUE,Strip_II,519091.824,2153156.144,Texcoco II,TX,TX-II
2345,1644,Tl. 345,,Structure,Tlatel,TRUE,Strip_II_NE_Quad,523210.729,2159214.459,Texcoco II,TX,TX-II
3142,172,Tl. 35,,Structure,Tlatel,TRUE,Map_2,507756.316,2131699.592,Chalco,CH,CH
3815,1461,Tl. 35,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514664.727,2164339.952,Texcoco I,TX,TX-I
3815,1461,Tl. 35,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514664.727,2164339.952,Texcoco I,TX,TX-I
2558,1472,Tl. 369,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517912.693,2163400.308,Texcoco I,TX,TX-I
2558,1472,Tl. 369,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517912.693,2163400.308,Texcoco I,TX,TX-I
2537,1462,Tl. 37,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514332.9635,2164049.33,Texcoco I,TX,TX-I
2537,1462,Tl. 37,,Structure,Tlatel,TRUE,Strip_I_Map_1a,514332.9635,2164049.33,Texcoco I,TX,TX-I
2555,1473,Tl. 370,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517959.8275,2163378.129,Texcoco I,TX,TX-I
2555,1473,Tl. 370,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517959.8275,2163378.129,Texcoco I,TX,TX-I
2554,1474,Tl. 375,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517641.9005,2163144.303,Texcoco I,TX,TX-I
2554,1474,Tl. 375,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517641.9005,2163144.303,Texcoco I,TX,TX-I
3876,1447,Tl. 388,,Structure,Tlatel,TRUE,Strip_I_Northern,518335.235,2162997.69,Texcoco I,TX,TX-I
3876,1447,Tl. 388,,Structure,Tlatel,TRUE,Strip_I_Northern,518335.235,2162997.69,Texcoco I,TX,TX-I
2416,1687,Tl. 39,,Structure,Tlatel,TRUE,Strip_III_Map_B,507440.98,2145773.211,Texcoco III,TX,TX-III
3608,1677,Tl. 39,,Structure,Tlatel,TRUE,Strip_II,519147.8645,2153049.373,Texcoco II,TX,TX-II
3824,1433,Tl. 39,,Structure,Tlatel,TRUE,Strip_I,514846.8985,2164319.406,Texcoco I,TX,TX-I
3824,1433,Tl. 39,,Structure,Tlatel,TRUE,Strip_I,514846.8985,2164319.406,Texcoco I,TX,TX-I
2265,1448,Tl. 390,,Structure,Tlatel,TRUE,Strip_I_Northern,518416.5695,2163014.931,Texcoco I,TX,TX-I
2265,1448,Tl. 390,,Structure,Tlatel,TRUE,Strip_I_Northern,518416.5695,2163014.931,Texcoco I,TX,TX-I
2818,1446,Tl. 394,,Structure,Tlatel,TRUE,Strip_I_Northern,519130.2835,2163332.387,Texcoco I,TX,TX-I
2818,1446,Tl. 394,,Structure,Tlatel,TRUE,Strip_I_Northern,519130.2835,2163332.387,Texcoco I,TX,TX-I
2395,1620,Tl. 4,,Structure,Tlatel,TRUE,Strip_II,509015.4305,2155842.755,Texcoco II,TX,TX-II
3513,1575,Tl. 4,,Structure,Tlatel,TRUE,Strip_II_(east),518391.3345,2154477.394,Texcoco II,TX,TX-II
3615,1667,Tl. 41,,Structure,Tlatel,TRUE,Strip_II,513920.0325,2153442.876,Texcoco II,TX,TX-II
3713,1468,Tl. 412,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517006.8105,2168309.669,Texcoco I,TX,TX-I
3713,1468,Tl. 412,,Structure,Tlatel,TRUE,Strip_I_Map_1a,517006.8105,2168309.669,Texcoco I,TX,TX-I
3547,1678,Tl. 42,,Structure,Tlatel,TRUE,Strip_II,520550.39,2154381.573,Texcoco II,TX,TX-II
2686,1508,Tl. 43,,Structure,Tlatel,TRUE,Strip_I,513904.423,2165173.907,Texcoco I,TX,TX-I
2686,1508,Tl. 43,,Structure,Tlatel,TRUE,Strip_I,513904.423,2165173.907,Texcoco I,TX,TX-I
2848,1556,Tl. 43,,Structure,Tlatel,TRUE,Strip_II_C_2,513861.0645,2152714.301,Texcoco II,TX,TX-II
2267,1507,Tl. 45,,Structure,Tlatel,TRUE,Strip_I,513103.349,2164636.662,Texcoco I,TX,TX-I
2267,1507,Tl. 45,,Structure,Tlatel,TRUE,Strip_I,513103.349,2164636.662,Texcoco I,TX,TX-I
3736,1470,Tl. 452,,Structure,Tlatel,TRUE,Strip_I_Map_1a,519234.709,2167022.915,Texcoco I,TX,TX-I
3736,1470,Tl. 452,,Structure,Tlatel,TRUE,Strip_I_Map_1a,519234.709,2167022.915,Texcoco I,TX,TX-I
2583,1405,Tl. 46,,Structure,Tlatel,TRUE,Strip_III_Map_B,508046.3745,2145692.437,Texcoco III,TX,TX-III
2688,1471,Tl. 461,,Structure,Tlatel,TRUE,Strip_I_Map_1a,519647.5635,2166960.764,Texcoco I,TX,TX-I
2688,1471,Tl. 461,,Structure,Tlatel,TRUE,Strip_I_Map_1a,519647.5635,2166960.764,Texcoco I,TX,TX-I
2781,1662,Tl. 463,,Structure,Tlatel,TRUE,Strip_I_Map_2,519679.4875,2165988.933,Texcoco I,TX,TX-I
2781,1662,Tl. 463,,Structure,Tlatel,TRUE,Strip_I_Map_2,519679.4875,2165988.933,Texcoco I,TX,TX-I
2515,1408,Tl. 47,,Structure,Tlatel,TRUE,Strip_III_Map_B,507969.5535,2145728.094,Texcoco III,TX,TX-III
2621,1586,Tl. 47,,Structure,Tlatel,TRUE,Strip_II_(east),520270.488,2153657.503,Texcoco II,TX,TX-II
2303,1449,Tl. 478,,Structure,Tlatel,TRUE,Strip_I_Northern,520673.8535,2164968.829,Texcoco I,TX,TX-I
2303,1449,Tl. 478,,Structure,Tlatel,TRUE,Strip_I_Northern,520673.8535,2164968.829,Texcoco I,TX,TX-I
2513,1409,Tl. 49,,Structure,Tlatel,TRUE,Strip_III_Map_B,507926.591,2145675.464,Texcoco III,TX,TX-III
3619,1663,Tl. 49,,Structure,Tlatel,TRUE,Strip_II,514275.3935,2153185.267,Texcoco II,TX,TX-II
2396,1621,Tl. 5,,Structure,Tlatel,TRUE,Strip_II,508854.978,2155835.414,Texcoco II,TX,TX-II
3596,1580,Tl. 5,,Structure,Tlatel,TRUE,Strip_II_(east),519144.8245,2154524.84,Texcoco II,TX,TX-II
3974,1651,Tl. 50,,Structure,Tlatel,TRUE,Strip_II,514736.436,2153043.665,Texcoco II,TX,TX-II
3606,1616,Tl. 51,,Structure,Tlatel,TRUE,Strip_II_C_2,514222.5515,2152013.377,Texcoco II,TX,TX-II
2683,1502,Tl. 51/52,,Structure,Tlatel,TRUE,Strip_I,513809.443,2164985.859,Texcoco I,TX,TX-I
2683,1502,Tl. 51/52,,Structure,Tlatel,TRUE,Strip_I,513809.443,2164985.859,Texcoco I,TX,TX-I
2268,1444,Tl. 511,,Structure,Tlatel,TRUE,Strip_I_Northern,519544.4455,2162854.046,Texcoco I,TX,TX-I
2268,1444,Tl. 511,,Structure,Tlatel,TRUE,Strip_I_Northern,519544.4455,2162854.046,Texcoco I,TX,TX-I
2263,1445,Tl. 515,,Structure,Tlatel,TRUE,Strip_I_Northern,519639.6015,2162813.92,Texcoco I,TX,TX-I
2263,1445,Tl. 515,,Structure,Tlatel,TRUE,Strip_I_Northern,519639.6015,2162813.92,Texcoco I,TX,TX-I
2509,1410,Tl. 53,,Structure,Tlatel,TRUE,Strip_III_Map_B,507884.2925,2145706.549,Texcoco III,TX,TX-III
2681,1504,Tl. 54,,Structure,Tlatel,TRUE,Strip_I,513694.3385,2165192.752,Texcoco I,TX,TX-I
2681,1504,Tl. 54,,Structure,Tlatel,TRUE,Strip_I,513694.3385,2165192.752,Texcoco I,TX,TX-I
2305,1490,Tl. 567,,Structure,Tlatel,TRUE,Strip_I_Map_2,522494.903,2165233.95,Texcoco I,TX,TX-I
2305,1490,Tl. 567,,Structure,Tlatel,TRUE,Strip_I_Map_2,522494.903,2165233.95,Texcoco I,TX,TX-I
2340,1488,Tl. 569,,Structure,Tlatel,TRUE,Strip_I_Map_2,522434.5225,2165216.14,Texcoco I,TX,TX-I
2340,1488,Tl. 569,,Structure,Tlatel,TRUE,Strip_I_Map_2,522434.5225,2165216.14,Texcoco I,TX,TX-I
2684,1503,Tl. 57,,Structure,Tlatel,TRUE,Strip_I,514119.865,2164990.336,Texcoco I,TX,TX-I
2684,1503,Tl. 57,,Structure,Tlatel,TRUE,Strip_I,514119.865,2164990.336,Texcoco I,TX,TX-I
2367,1489,Tl. 575,,Structure,Tlatel,TRUE,Strip_I_Map_2,522348.8055,2165387.094,Texcoco I,TX,TX-I
2367,1489,Tl. 575,,Structure,Tlatel,TRUE,Strip_I_Map_2,522348.8055,2165387.094,Texcoco I,TX,TX-I
2359,1412,Tl. 58,,Structure,Tlatel,TRUE,Strip_III_Map_B,507924.2605,2145442.581,Texcoco III,TX,TX-III
3522,1617,Tl. 59,,Structure,Tlatel,TRUE,Strip_II_C_4,521311.7275,2155850.744,Texcoco II,TX,TX-II
3562,1669,Tl. 59,,Structure,Tlatel,TRUE,Strip_II,514781.1315,2156380.019,Texcoco II,TX,TX-II
3521,1452,Tl. 590,,Structure,Tlatel,TRUE,Strip_I_Northern,523073.381,2165551.177,Texcoco I,TX,TX-I
3521,1452,Tl. 590,,Structure,Tlatel,TRUE,Strip_I_Northern,523073.381,2165551.177,Texcoco I,TX,TX-I
2335,1679,Tl. 6,,Structure,Tlatel,TRUE,Strip_II,508687.6975,2153750.753,Texcoco II,TX,TX-II
3985,1425,Tl. 6,,Structure,Tlatel,TRUE,Strip_II_Map_A,508598.487,2157278.987,Texcoco II,TX,TX-II
2685,1501,Tl. 61,,Structure,Tlatel,TRUE,Strip_I,514218.479,2164720.722,Texcoco I,TX,TX-I
2685,1501,Tl. 61,,Structure,Tlatel,TRUE,Strip_I,514218.479,2164720.722,Texcoco I,TX,TX-I
2370,1487,Tl. 613,,Structure,Tlatel,TRUE,Strip_I_Map_2,522201.97,2165917.145,Texcoco I,TX,TX-I
2370,1487,Tl. 613,,Structure,Tlatel,TRUE,Strip_I_Map_2,522201.97,2165917.145,Texcoco I,TX,TX-I
2366,1494,Tl. 632,,Structure,Tlatel,TRUE,Strip_I_Map_3,524015.867,2162650.211,Texcoco I,TX,TX-I
2366,1494,Tl. 632,,Structure,Tlatel,TRUE,Strip_I_Map_3,524015.867,2162650.211,Texcoco I,TX,TX-I
2302,1495,Tl. 635,,Structure,Tlatel,TRUE,Strip_I_Map_3,524147.542,2162645.022,Texcoco I,TX,TX-I
2302,1495,Tl. 635,,Structure,Tlatel,TRUE,Strip_I_Map_3,524147.542,2162645.022,Texcoco I,TX,TX-I
3749,1672,Tl. 66,,Structure,Tlatel,TRUE,Strip_II,516002.646,2156041.471,Texcoco II,TX,TX-II
2689,1459,"Tl. 66
",,Structure,Tlatel,TRUE,Strip_I_Map_1a,514435.9585,2164939.816,Texcoco I,TX,TX-I
2689,1459,"Tl. 66
",,Structure,Tlatel,TRUE,Strip_I_Map_1a,514435.9585,2164939.816,Texcoco I,TX,TX-I
2435,1492,Tl. 665,,Structure,Tlatel,TRUE,Strip_I_Map_3,524222.633,2162621.661,Texcoco I,TX,TX-I
2435,1492,Tl. 665,,Structure,Tlatel,TRUE,Strip_I_Map_3,524222.633,2162621.661,Texcoco I,TX,TX-I
3598,1548,Tl. 67,,Structure,Tlatel,TRUE,Strip_II_C_4,521181.6585,2154781.708,Texcoco II,TX,TX-II
2434,1493,Tl. 670,,Structure,Tlatel,TRUE,Strip_I_Map_3,524239.906,2162844.446,Texcoco I,TX,TX-I
2434,1493,Tl. 670,,Structure,Tlatel,TRUE,Strip_I_Map_3,524239.906,2162844.446,Texcoco I,TX,TX-I
2331,1500,Tl. 69,,Structure,Tlatel,TRUE,Strip_I,514608.5955,2165038.018,Texcoco I,TX,TX-I
2331,1500,Tl. 69,,Structure,Tlatel,TRUE,Strip_I,514608.5955,2165038.018,Texcoco I,TX,TX-I
3585,1673,Tl. 69,,Structure,Tlatel,TRUE,Strip_II,515572.6095,2155518.157,Texcoco II,TX,TX-II
2304,1657,Tl. 695,,Structure,Tlatel,TRUE,Strip_I_Map_3,524173.177,2163375.817,Texcoco I,TX,TX-I
2304,1657,Tl. 695,,Structure,Tlatel,TRUE,Strip_I_Map_3,524173.177,2163375.817,Texcoco I,TX,TX-I
2855,1391,Tl. 7,,Structure,Tlatel,TRUE,Strip_III_Map_B,506555.618,2146597.705,Texcoco III,TX,TX-III
3517,1674,Tl. 70,,Structure,Tlatel,TRUE,Strip_II,515521.2885,2155764.734,Texcoco II,TX,TX-II
2503,1654,Tl. 712,,Structure,Tlatel,TRUE,Strip_I_Map_3,524546.304,2163445.39,Texcoco I,TX,TX-I
2503,1654,Tl. 712,,Structure,Tlatel,TRUE,Strip_I_Map_3,524546.304,2163445.39,Texcoco I,TX,TX-I
2498,1401,Tl. 73,,Structure,Tlatel,TRUE,Strip_III_Map_B,508233.1625,2145728.013,Texcoco III,TX,TX-III
2444,1655,Tl. 732,,Structure,Tlatel,TRUE,Strip_I_Map_3,524056.6855,2164084.648,Texcoco I,TX,TX-I
2444,1655,Tl. 732,,Structure,Tlatel,TRUE,Strip_I_Map_3,524056.6855,2164084.648,Texcoco I,TX,TX-I
2831,1710,Tl. 74,,Structure,Tlatel,TRUE,Strip_III_Map_B,506944.4175,2145172.935,Texcoco III,TX,TX-III
